id,subject_id,course_number,title,credits,credit_range,description,writing_intensive,repeat_status,restrictions
5e527c13-1b6c-429a-8a24-3b8fb8fd3d52,ARCH,378,Architectural Technology VIII,3.0,,Building technology and analysis are explored through design precedents and sketch problems to develop integrated design and analytical skills. Focuses on large and small scale elements that can become generative and performative aspects of major design decisions.,False,Not repeatable for credit,Can enroll if major is ARCH.
487eba3c-fe82-4372-ba28-3855622f90dc,ARCH,379,Architectural Technology IX,3.0,,"Advanced building technology design and analysis is utilized in iterative and integrated design methods to support comprehensive design processes. Materials, structure and systems are developed qualitatively and quantitatively through design and analysis exercises.",False,Not repeatable for credit,Can enroll if major is ARCH.
6d8a3380-51c4-4fa5-beed-9130d9fa2a51,ARCH,381,Architecture Studio 3A,4.0,,Investigates the design relationship between man-made and the natural environment. Cultivates advanced analysis methods and the development of informed and resolved design solutions.,False,Not repeatable for credit,
30b3f6f0-7c90-4a1a-9c20-3de30be88fc9,ARCH,382,Architecture Studio 3B,4.0,,"Studies the relationship between building, site and context. Architectural design problems emphasize concept development that translates careful analysis into the building ideas with a progressing understanding of architectural concerns.",False,Not repeatable for credit,Can enroll if major is ARCH.
4f79992d-e72b-497e-8ad9-71c03d0d570e,ARCH,383,Architecture Studio 3C,4.0,,"Focuses on architectural problems with intermediate complexity. Integrates issues of context, site, program, function, and architectural systems into advanced design proposals.",False,Not repeatable for credit,Can enroll if major is ARCH.
2bc7d247-6926-44c9-a279-0dd6fc31c708,ARCH,394,Building Systems IV,1.5,,Intermediate study of architectural technology with a focus on design impacts and analysis related to mechanical systems within the context of building design.,False,Not repeatable for credit,
d2223bb9-f396-4b4d-a5f3-c2dd2be0a9eb,ARCH,395,Building Systems V,1.5,,Intermediate study of architectural technology with a focus on design impacts and analysis related to acoustical design and energy consumption within the context of building design.,False,Not repeatable for credit,
68500461-8871-4694-85bf-8c6f7139a701,ARCH,396,Building Systems VI,1.5,,Intermediate study of architectural technology with a focus on design impacts and analysis related to lighting and electrical systems within the context of building design.,False,Not repeatable for credit,
29b4252c-4923-4fa7-a491-a14e1b235640,ARCH,421,Environmental Psychology and Design Theory,3.0,,"Examines the relationship between human behavior and architecture from the perspective of environmental psychology. Topics include aesthetics, environmental experience, social interaction, social organization, and culture. History/Theory Elective.",True,Not repeatable for credit,
81ce289b-c283-4a0e-b4d6-49f97dfcf737,ARCH,431,Architectural Programming,3.0,,Introduces current techniques of building programming and their relationship to building design.,True,Not repeatable for credit,
3257e446-7bf3-4fc2-b031-2af4e46bd984,ARCH,432,The Development Process,3.0,,Introduces the process of land development. Explores traditional and emerging development models (the architect as the equity participant and developer) in relation to new construction and rehabilitation. Covers various methods of initiating building projects and financing and tax issues. Professional elective. Spring.,False,Not repeatable for credit,
74d889ea-a951-4304-8dfb-66a65bd1d985,ARCH,441,Urban Design Seminar,3.0,,Expands the concept of architecture to urban design scale and presents the principles of city planning through a series of case studies. History/Theory Elective.,False,Not repeatable for credit,
243464c2-e0a4-489a-aa0e-ef9df7aa9d9b,ARCH,451,Advanced Drawing,3.0,,"Covers advanced architectural rendering, concentrating on the effects of light, shade, and color using the techniques of water-color rendering. Professional elective. Spring.",False,Not repeatable for credit,
0ef00479-e829-496b-80d3-3d4bc0cc4cbd,ARCH,455,Computer Applications in Architecture,3.0,,Covers two-dimensional and three-dimensional computer representations and applications. Professional elective.,False,Not repeatable for credit,
868b602f-16a9-4aaa-9b3b-8746ec53a1fd,ARCH,463,Case Studies in Architectural Technology,3.0,,A holistic study of design and construction technology of significant buildings by leading architects through case studies. This course offers a unique opportunity to engage the topic of meaning in architecture through the lenses of spatial understanding and methods of technology and construction.,False,Not repeatable for credit,
f356f6fd-fe1f-4c15-a490-8cd098356903,ARCH,465,Energy and Architecture,3.0,,Creates an awareness of the availability of energy resources and their effect on the built environment. Discusses alternative sources of energy. Professional elective.,False,Not repeatable for credit,
798ddcd3-cdf5-448c-a373-0cb13ee94055,ARCH,466,The Architectural Detail,3.0,,"This seminar will explore architectural detail as a key to understanding of the craft and intrinsic nature of time, technology and cultural importance of the building.",False,Not repeatable for credit,
ae0a2b42-6b35-4585-9dc7-15d614014843,ARCH,467,Introduction to Historic Preservation,3.0,,"An introduction to historic preservation as it relates to the built environment. The goal of this course is to familiarize the student with the history and the legal, theoretical and policy underpinnings of the historic preservation movement.",False,Not repeatable for credit,
4058c0b6-1ede-479b-a0d0-93bbd2371300,ARCH,481,Architecture Studio 4A,4.0,,Focuses on more complex architectural challenges through analysis of case studies that address the relationship between the man-made built environment and the natural environment.,False,Not repeatable for credit,Can enroll if major is ARCH.
80ce111a-3956-476f-b908-659feb5419bb,ARCH,482,Architecture Studio 4B,4.0,,Furthers the understanding of context and design and the application of solutions and strategies surrounding more complex architectural and environmental problems.,False,Not repeatable for credit,Can enroll if major is ARCH.
94601a53-3bd8-4c56-90d1-f849e04d7d42,ARCH,483,Architecture Studio 4C,4.0,,Challenges to develop and refine architectural solutions through an advanced understanding of the relationship between buildings and environment.,False,Not repeatable for credit,Can enroll if major is ARCH.
dd256a0c-a5a1-4ad0-8587-e7b5ee0100ea,ARCH,484,Specialized Studio,4.0,,"This design studio is taught as a vertical studio combining students from multiple years. Sections of this studio focus on a variety of special issues in the broader realm of architecture, urbanism and design and may be taught as an interdisciplinary studio.",False,Can be repeated 2 times for 12 credits,
cca51bc3-fe59-4b54-8fe8-c2d73847cca3,ARCH,487,Architecture Studio 5A,4.0,,"Addresses the complex relationship through analysis and synthesis of form, site, program, building technology and theory within specific building context.",False,Not repeatable for credit,Can enroll if major is ARCH.
495baedf-8e1a-4771-919d-026912d0e5f6,ARCH,488,Architecture Studio 5B,4.0,,Emphasizes complex architectural problems while demonstrating understanding and appropriate application.,False,Not repeatable for credit,Can enroll if major is ARCH.
06e35750-091d-461f-b848-cce98fd54ea3,ARCH,489,Architecture Studio 5C,4.0,,Integrates in-depth application and coordination of all architectural building criteria in a large scale and complex architectural problem.,False,Not repeatable for credit,Can enroll if major is ARCH.
8ea01fc1-e77e-4919-9f46-46c8a92a7c1f,ARCH,490,Capstone Project I,4.0,,"This course is the first part of a two-term capstone project consistent with the student’s curricular concentration, and relevant to their professional and academic goals. This course is devoted to an introduction to methods applicable to architectural design and research that will lead to the capstone project in the second term.",False,Can be repeated 1 times for 8 credits,
