"id","prereq"
"32321","ENVE 660  Minimum Grade: C"
"30112","ENVR 660  Minimum Grade: C"
"32689","STAT 201  Minimum Grade: D and MHT 226  Minimum Grade: D"
"31930","(CHEM 111  Minimum Grade: D and CHEM 113  Minimum Grade: D ) or CHEM 101  Minimum Grade: D"
"34729","(CHEM 111  Minimum Grade: D and CHEM 113  Minimum Grade: D ) or CHEM 101  Minimum Grade: D"
"32690","EET 201  Minimum Grade: D"
"30682","MET 422  Minimum Grade: D"
"34489","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34490","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34491","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34492","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34494","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34497","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34495","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34496","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34488","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"34493","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"35143","CHEM 101  Minimum Grade: D and (MATH 121  Minimum Grade: D or MATH 117  Minimum Grade: D ) and PHYS 101  Minimum Grade: D"
"30550","MATE 370  Minimum Grade: D"
"33489","MATE 240  Minimum Grade: D and MATE 245  Minimum Grade: D"
"34535","ENGR 220  Minimum Grade: D"
"31047","MATE 492  Minimum Grade: D"
"34456","MATE 501  Minimum Grade: C"
"30031","PHYS 185  Minimum Grade: D or PHYS 101  Minimum Grade: D"
"30715","PHYS 185  Minimum Grade: D or PHYS 101  Minimum Grade: D"
"30210","PHYS 185  Minimum Grade: D or PHYS 101  Minimum Grade: D"
"30714","PHYS 185  Minimum Grade: D or PHYS 101  Minimum Grade: D"
"30257","PHYS 185  Minimum Grade: D or PHYS 101  Minimum Grade: D"
"31743","MEM 202  Minimum Grade: D"
"31744","MEM 202  Minimum Grade: D"
"31745","MEM 202  Minimum Grade: D"
"31746","MEM 202  Minimum Grade: D"
"30032","MEM 202  Minimum Grade: D"
"31264","ENGR 210  Minimum Grade: D or MEM 210  Minimum Grade: D"
"30716","ENGR 210  Minimum Grade: D or MEM 210  Minimum Grade: D"
"31265","ENGR 210  Minimum Grade: D or MEM 210  Minimum Grade: D"
"30739","ENGR 210  Minimum Grade: D or MEM 210  Minimum Grade: D"
"30258","MEM 220  Minimum Grade: D and MEM 310  Minimum Grade: D"
"30259","MEM 220  Minimum Grade: D and MEM 310  Minimum Grade: D"
"30260","MEM 220  Minimum Grade: D and MEM 310  Minimum Grade: D"
"30161","MEM 220  Minimum Grade: D and MEM 310  Minimum Grade: D"
"30144","MEM 220  Minimum Grade: D"
"30251","ENGR 210  Minimum Grade: D and (MEM 220  Minimum Grade: D or CIVE 320  Minimum Grade: D ) and (MATH 210  Minimum Grade: D or MATH 262  Minimum Grade: D or ENGR 232  Minimum Grade: D )"
"30252","ENGR 210  Minimum Grade: D and (MEM 220  Minimum Grade: D or CIVE 320  Minimum Grade: D ) and (MATH 210  Minimum Grade: D or MATH 262  Minimum Grade: D or ENGR 232  Minimum Grade: D )"
"30250","ENGR 210  Minimum Grade: D and (MEM 220  Minimum Grade: D or CIVE 320  Minimum Grade: D ) and (MATH 210  Minimum Grade: D or MATH 262  Minimum Grade: D or ENGR 232  Minimum Grade: D )"
"30248","MEM 255  Minimum Grade: D"
"30957","MEM 255  Minimum Grade: D"
"30261","MEM 255  Minimum Grade: D"
"31742","MEM 310  Minimum Grade: D"
"33672","MEM 310  Minimum Grade: D"
"30146","MEM 238  Minimum Grade: D and (TDEC 222  Minimum Grade: D or ENGR 232  Minimum Grade: D or MATH 210  Minimum Grade: D or MATH 262  Minimum Grade: D )"
"30262","MEM 202  Minimum Grade: D and MEM 230  Minimum Grade: D and MEM 238  Minimum Grade: D"
"30212","MEM 201  Minimum Grade: D"
"30213","MEM 201  Minimum Grade: D"
"30214","MEM 201  Minimum Grade: D"
"30211","MEM 201  Minimum Grade: D"
"30236","MEM 220  Minimum Grade: D and MEM 230  Minimum Grade: D"
"31969","MEM 238  Minimum Grade: D"
"32672","MEM 238  Minimum Grade: D and MEM 255  Minimum Grade: D"
"31013","MEM 492  Minimum Grade: D"
"31016","MEM 492  Minimum Grade: D"
"31017","MEM 492  Minimum Grade: D"
"30495","MEM 592  Minimum Grade: C"
"34935","MHT 205  Minimum Grade: D"
"34734","MET 213  Minimum Grade: D"
"33008","EGMT 572  Minimum Grade: C and EGMT 573  Minimum Grade: C and SYSE 520  Minimum Grade: C and SYSE 533  Minimum Grade: C and SYSE 640  Minimum Grade: C and SYSE 682  Minimum Grade: C and SYSE 685  Minimum Grade: C and SYSE 688  Minimum Grade: C and SYSE 690  Minimum Grade: C"
"34876","EGMT 572  Minimum Grade: C and EGMT 573  Minimum Grade: C"
"34661","BST 551  Minimum Grade: C or BST 751  Minimum Grade: C"
"32761","BST 555  Minimum Grade: B"
"31412","BST 571  Minimum Grade: B and BST 555  Minimum Grade: B"
"32257","BST 571  Minimum Grade: B and BST 555  Minimum Grade: B"
"31966","BST 551  Minimum Grade: C"
"31414","BST 551  Minimum Grade: B or BST 751  Minimum Grade: B"
"32437","BST 551  Minimum Grade: C or BST 751  Minimum Grade: C"
"32253","CHP 607  Minimum Grade: C  (CHP 607  may be taken concurrently with CHP 660)"
"32255","CHP 901  Minimum Grade: B"
"32416","CHP 901  Minimum Grade: B"
"32417","CHP 901  Minimum Grade: B"
"32418","CHP 901  Minimum Grade: B"
"32419","CHP 901  Minimum Grade: B"
"32420","CHP 901  Minimum Grade: B"
"32421","CHP 901  Minimum Grade: B"
"32422","CHP 901  Minimum Grade: B"
"32423","CHP 901  Minimum Grade: B"
"34072","CHP 901  Minimum Grade: B"
"34073","CHP 901  Minimum Grade: B"
"34074","CHP 901  Minimum Grade: B"
"32815","CHP 901  Minimum Grade: B"
"34075","EPI 570  Minimum Grade: C and BST 571  Minimum Grade: C and (EPI 564  Minimum Grade: C or EPI 864  Minimum Grade: C or BST 555  Minimum Grade: C )"
"33383","EOH 750  Minimum Grade: C"
"33384","EOH 750  Minimum Grade: C"
"34537","EOH 750  Minimum Grade: C"
"32769","EPI 570  Minimum Grade: B-"
"31420","BST 571  Minimum Grade: B and EPI 570  Minimum Grade: B"
"32258","BST 571  Minimum Grade: B and EPI 570  Minimum Grade: B"
"31967","EPI 570  Minimum Grade: B and BST 571  Minimum Grade: B"
"33644","EPI 749  Minimum Grade: B"
"33645","EPI 749  Minimum Grade: B"
"33742","EPI 749  Minimum Grade: B"
"33743","EPI 749  Minimum Grade: B"
"34614","EPI 749  Minimum Grade: B"
"33745","EPI 749  Minimum Grade: B"
"34086","EPI 749  Minimum Grade: B"
"34498","EPI 749  Minimum Grade: B"
"34499","EPI 749  Minimum Grade: B"
"34501","EPI 749  Minimum Grade: B"
"34502","EPI 749  Minimum Grade: B"
"34596","EPI 749  Minimum Grade: B"
"34688","EPI 749  Minimum Grade: B"
"31936","EPI 570  Minimum Grade: C  (EPI 570  may be taken concurrently with HMP 505) or NURS 531  Minimum Grade: C  (NURS 531  may be taken concurrently with HMP 505)"
"33366","HMP 750  Minimum Grade: C"
"33367","HMP 750  Minimum Grade: C"
"33368","HMP 750  Minimum Grade: C"
"33363","PBHL 210  Minimum Grade: C or STAT 201  Minimum Grade: C or MATH 310  Minimum Grade: C or PBHL 301  Minimum Grade: C or HSCI 345  Minimum Grade: C"
"32459","PBHL 101  Minimum Grade: C"
"32757","PBHL 101  Minimum Grade: C"
"32247","PBHL 101  Minimum Grade: C"
"32256","PBHL 101  Minimum Grade: C"
"31114","PBHL 101  Minimum Grade: C"
"32248","PBHL 101  Minimum Grade: C"
"32758","PBHL 301  Minimum Grade: C- and PBHL 302  Minimum Grade: C- and PBHL 303  Minimum Grade: C- and PBHL 304  Minimum Grade: C- and PBHL 308  Minimum Grade: C- and PBHL 314  Minimum Grade: C-"
"31994","NPM 501  Minimum Grade: B and NPM 520  Minimum Grade: B and NPM 550  Minimum Grade: B and NPM 645  Minimum Grade: B and NPM 600  Minimum Grade: B and NPM 602  Minimum Grade: B and NPM 603  Minimum Grade: B"
"30623","MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B"
"30625","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B"
"34925","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B"
"30491","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B and MLSC 320  Minimum Grade: B"
"34926","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B"
"30490","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B and MLSC 320  Minimum Grade: B"
"34928","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B and MLSC 320  Minimum Grade: B and MLSC 330  Minimum Grade: B"
"34927","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B and MLSC 320  Minimum Grade: B and MLSC 330  Minimum Grade: B and MLSC 410  Minimum Grade: B"
"30627","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B and MLSC 320  Minimum Grade: B and MLSC 330  Minimum Grade: B and MLSC 410  Minimum Grade: B and MLSC 420  Minimum Grade: B"
"34931","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B and MLSC 320  Minimum Grade: B and MLSC 330  Minimum Grade: B"
"30082","(MLSC 110  Minimum Grade: B or MLSC 120  Minimum Grade: B ) and MLSC 130  Minimum Grade: B and MLSC 210  Minimum Grade: B and MLSC 220  Minimum Grade: B and MLSC 230  Minimum Grade: B and MLSC 310  Minimum Grade: B and MLSC 320  Minimum Grade: B and MLSC 330  Minimum Grade: B and MLSC 410  Minimum Grade: B and MLSC 420  Minimum Grade: B"
"32661","ABRD 302  (ABRD 302  may be taken concurrently with ABRD 301) and ABRD 303  (ABRD 303  may be taken concurrently with ABRD 301) and ABRD 304  (ABRD 304  may be taken concurrently with ABRD 301)"
"32662","ABRD 301  (ABRD 301  may be taken concurrently with ABRD 302) and ABRD 303  (ABRD 303  may be taken concurrently with ABRD 302) and ABRD 304  (ABRD 304  may be taken concurrently with ABRD 302)"
"32663","ABRD 301  (ABRD 301  may be taken concurrently with ABRD 303) and ABRD 302  (ABRD 302  may be taken concurrently with ABRD 303) and ABRD 304  (ABRD 304  may be taken concurrently with ABRD 303)"
"32664","ABRD 301  (ABRD 301  may be taken concurrently with ABRD 304) and ABRD 302  (ABRD 302  may be taken concurrently with ABRD 304) and ABRD 303  (ABRD 303  may be taken concurrently with ABRD 304)"
"32665","ABRD 502  (ABRD 502  may be taken concurrently with ABRD 501) and ABRD 503  (ABRD 503  may be taken concurrently with ABRD 501)"
"32666","ABRD 501  (ABRD 501  may be taken concurrently with ABRD 502) and ABRD 503  (ABRD 503  may be taken concurrently with ABRD 502)"
"32667","ABRD 501  (ABRD 501  may be taken concurrently with ABRD 503) and ABRD 502  (ABRD 502  may be taken concurrently with ABRD 503)"
"32451","NURS 548  Minimum Grade: B"
"35013","NURS 548  Minimum Grade: B"
"32825","NURS 618  Minimum Grade: B"
"32826","NURS 618  Minimum Grade: B"
"33800","NUPR 783  Minimum Grade: B"
"33796","CIT 502  Minimum Grade: B and CIT 503  Minimum Grade: B"
"32822","CIT 697  Minimum Grade: B  (CIT 697  may be taken concurrently with CIT 698)"
"33427","CFTX 531  Minimum Grade: B"
"33428","CFTX 531  Minimum Grade: B"
"33429","CFTX 531  Minimum Grade: B"
"33430","CFTX 531  Minimum Grade: B"
"33431","CFTX 531  Minimum Grade: B"
"33438","CFTX 535  Minimum Grade: B"
"33439","CFTX 535  Minimum Grade: B"
"33440","CFTX 535  Minimum Grade: B"
"33441","CFTX 535  Minimum Grade: B"
"31376","CFTP 513  Minimum Grade: C"
"33416","CFTP 563  Minimum Grade: B"
"34351","CFTP 806  Minimum Grade: B"
"34352","CFTP 806  Minimum Grade: B"
"34353","CFTP 806  Minimum Grade: B"
"34354","CFTP 806  Minimum Grade: B"
"34355","CFTP 806  Minimum Grade: B"
"33424","CFTP 811  Minimum Grade: B"
"33425","CFTP 811  Minimum Grade: B"
"32519","CATX 621  Minimum Grade: B  (CATX 621  may be taken concurrently with CATX 622)"
"32520","CATX 623  Minimum Grade: B  (CATX 623  may be taken concurrently with CATX 624)"
"32521","CATX 625  Minimum Grade: B  (CATX 625  may be taken concurrently with CATX 626)"
"33492","CATX 704  Minimum Grade: B"
"33494","CATX 804  Minimum Grade: B or ARTS 804  Minimum Grade: B"
"33495","CATX 805  Minimum Grade: B or ARTS 805  Minimum Grade: B"
"33496","CATX 806  Minimum Grade: B or ARTS 806  Minimum Grade: B"
"33498","CATX 808  Minimum Grade: B or ARTS 808  Minimum Grade: B"
"31595","CTCN 511  Minimum Grade: CR and CTCN 521  Minimum Grade: CR"
"34277","CTCN 554  Minimum Grade: B and CTCN 555  Minimum Grade: B"
"31258","CULA 120  Minimum Grade: D"
"30649","CULA 121  Minimum Grade: D"
"31398","CULA 115  Minimum Grade: D or CULA 120  Minimum Grade: D"
"34504","CULA 115  Minimum Grade: D or CULA 120  Minimum Grade: D"
"32314","DMBC 324  Minimum Grade: D and DMBC 325  Minimum Grade: D"
"32318","DMBC 324  Minimum Grade: D and DMBC 325  Minimum Grade: D"
"31716","CHEM 103  Minimum Grade: D and CHEM 242  Minimum Grade: D"
"32276","HSCI 101  Minimum Grade: D"
"34520","HSCI 101  Minimum Grade: D"
"32275","HSCI 101  Minimum Grade: D"
"32280","HSCI 102  Minimum Grade: D"
"32282","HSCI 102  Minimum Grade: D"
"32283","HSCI 102  Minimum Grade: D"
"32284","HSCI 102  Minimum Grade: D"
"32285","HSCI 102  Minimum Grade: D"
"32286","HSCI 102  Minimum Grade: D"
"34523","HSCI 102  Minimum Grade: D"
"32281","HSCI 102  Minimum Grade: D"
"34295","HSCI 206  Minimum Grade: D"
"34296","HSCI 206  Minimum Grade: D"
"34297","HSCI 206  Minimum Grade: D"
"34298","HSCI 206  Minimum Grade: D"
"34294","HSCI 206  Minimum Grade: D"
"32147","HSCI 208  Minimum Grade: D or BIO 201  Minimum Grade: D or HSCI 103  Minimum Grade: D"
"32148","HSCI 310  Minimum Grade: D and COM 320  Minimum Grade: D  (COM 320  may be taken concurrently with HSCI 315)"
"31886","HSCI 310  Minimum Grade: D and COM 320  Minimum Grade: D  (COM 320  may be taken concurrently with HSCI 315)"
"30494","HSCI 207  Minimum Grade: D and (HSCI 208  Minimum Grade: D or BIO 201  Minimum Grade: D or HSCI 103  Minimum Grade: D )"
"33671","HSCI 206  Minimum Grade: D and (HSCI 207  Minimum Grade: D or BIO 201  Minimum Grade: D )"
"34599","BIO 131  Minimum Grade: D and BIO 134  Minimum Grade: D"
"34650","HSCI 208  Minimum Grade: D or BIO 201  Minimum Grade: D or HSCI 103  Minimum Grade: D"
"34649","PSY 101  Minimum Grade: D"
"32149","HSCI 208  Minimum Grade: D or BIO 201  Minimum Grade: D"
"30545","ENGL 101  Minimum Grade: C or ENGL 102  Minimum Grade: C or ENGL 103  Minimum Grade: C"
"30548","ENGL 101  Minimum Grade: C or ENGL 102  Minimum Grade: C or ENGL 103  Minimum Grade: C"
"32337","ENGL 101  Minimum Grade: C or ENGL 102  Minimum Grade: C or ENGL 103  Minimum Grade: C"
"30890","ENGL 101  Minimum Grade: C or ENGL 102  Minimum Grade: C or ENGL 103  Minimum Grade: C"
"31210","ENGL 101  Minimum Grade: C or ENGL 102  Minimum Grade: C or ENGL 103  Minimum Grade: C"
"30552","ENGL 101  Minimum Grade: C or ENGL 102  Minimum Grade: C or ENGL 103  Minimum Grade: C"
"32831","ENGL 101  Minimum Grade: D and ENGL 102  Minimum Grade: D"
"33723","ENGL 101  Minimum Grade: D or HUM 101  Minimum Grade: D or ENGL 111  Minimum Grade: D"
"32324","ENGL 101  Minimum Grade: C or ENGL 102  Minimum Grade: C or ENGL 103  Minimum Grade: C"
"34238","ENGL 101  Minimum Grade: D or ENGL 105  Minimum Grade: D or HUM 106  Minimum Grade: D"
"31267","ACCT 115  Minimum Grade: D or ACCT 110  Minimum Grade: D"
"31151","HSAD 310  Minimum Grade: C"
"30549","HSAD 310  Minimum Grade: C and HSAD 334  Minimum Grade: C"
"30800","HSAD 210  Minimum Grade: C or PHIL 321  Minimum Grade: C"
"34726","ENGL 103  Minimum Grade: C or ENGL 113  Minimum Grade: C"
"34240","ENGL 103  Minimum Grade: D or ENGL 105  Minimum Grade: A or ENGL 108  Minimum Grade: D"
"30966","HRM 215  Minimum Grade: D"
"31575","IPS 586  Minimum Grade: B"
"32829","NUAN 602  Minimum Grade: B"
"32830","NUAN 603  Minimum Grade: B"
"33484","NUAN 710  Minimum Grade: B"
"33485","NUAN 711  Minimum Grade: B"
"33486","NUAN 712  Minimum Grade: B"
"33799","NUAN 810  Minimum Grade: B"
"33798","NUAN 812  Minimum Grade: B"
"31290","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C and BIO 226  Minimum Grade: C and (NURS 120  Minimum Grade: C or NURS 121  Minimum Grade: C )"
"31242","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C and BIO 226  Minimum Grade: C and (NURS 120  Minimum Grade: C or NURS 121  Minimum Grade: C )"
"32082","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C and BIO 226  Minimum Grade: C and (NURS 120  Minimum Grade: C or NURS 121  Minimum Grade: C )"
"34758","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"34759","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"32083","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"32084","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"34756","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"34757","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"32085","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"32086","HSCI 103  Minimum Grade: C and MATH 101  Minimum Grade: C"
"31070","NURS 310  Minimum Grade: C and NURS 311  Minimum Grade: C"
"31291","NURS 120  Minimum Grade: C and NURS 221  Minimum Grade: C and NURS 225  Minimum Grade: C and NURS 226  Minimum Grade: C"
"31292","NURS 120  Minimum Grade: C and NURS 221  Minimum Grade: C and NURS 225  Minimum Grade: C and NURS 226  Minimum Grade: C"
"31823","NURS 120  Minimum Grade: C and NURS 221  Minimum Grade: C and NURS 225  Minimum Grade: C and NURS 226  Minimum Grade: C"
"31293","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C"
"31294","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C"
"31295","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C"
"31365","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 329  Minimum Grade: C and PSY 120  Minimum Grade: C  (PSY 120  may be taken concurrently with NURS 322)"
"34104","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 329  Minimum Grade: C and PSY 120  Minimum Grade: C  (PSY 120  may be taken concurrently with NURS 322)"
"31296","NURS 120  Minimum Grade: C and NURS 221  Minimum Grade: C and NURS 225  Minimum Grade: C and NURS 226  Minimum Grade: C"
"31297","NURS 120  Minimum Grade: C and NURS 221  Minimum Grade: C and NURS 225  Minimum Grade: C and NURS 226  Minimum Grade: C"
"31824","NURS 120  Minimum Grade: C and NURS 221  Minimum Grade: C and NURS 225  Minimum Grade: C and NURS 226  Minimum Grade: C"
"31298","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 322  Minimum Grade: C"
"31299","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 322  Minimum Grade: C"
"33045","NURS 320  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 322  Minimum Grade: C"
"31647","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 322  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 328  Minimum Grade: C"
"32781","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 322  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 328  Minimum Grade: C"
"31243","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 322  Minimum Grade: C"
"31244","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 322  Minimum Grade: C"
"31245","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 329  Minimum Grade: C and NURS 322  Minimum Grade: C"
"31246","NURS 323  Minimum Grade: C and NURS 320  Minimum Grade: C"
"31247","NURS 323  Minimum Grade: C and NURS 320  Minimum Grade: C"
"31248","NURS 323  Minimum Grade: C and NURS 320  Minimum Grade: C"
"31366","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 329  Minimum Grade: C"
"32087","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 329  Minimum Grade: C"
"32088","NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 329  Minimum Grade: C"
"34105","NURS 485  Minimum Grade: B and NURS 486  Minimum Grade: B"
"31367","NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C"
"31368","NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C"
"31653","NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C"
"31369","NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C"
"32845","NURS 520  Minimum Grade: C"
"30954","RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 556  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 534  Minimum Grade: B and NURS 535  Minimum Grade: B and NURS 536  Minimum Grade: B"
"31107","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"31108","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"32452","RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 556  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 534  Minimum Grade: B and NURS 535  Minimum Grade: B and NURS 536  Minimum Grade: B"
"32827","NURS 568  Minimum Grade: B"
"30393","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 554  Minimum Grade: B and NURS 570  Minimum Grade: B and NURS 571  Minimum Grade: B and NURS 572  Minimum Grade: B and NURS 664  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"30394","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 555  Minimum Grade: B and NURS 592  Minimum Grade: B and NURS 593  Minimum Grade: B and NURS 594  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
"30882","NURS 603  Minimum Grade: B"
"30546","NURS 591  Minimum Grade: B and NURS 606  Minimum Grade: B"
"30951","NURS 591  Minimum Grade: B and NURS 606  Minimum Grade: B and NURS 613  Minimum Grade: B"
"31104","CIT 501  Minimum Grade: C or CIT 502  Minimum Grade: C or CIT 503  Minimum Grade: C"
"30953","NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 642  Minimum Grade: B and NURS 643  Minimum Grade: B and NURS 646  Minimum Grade: B and NURS 647  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B"
